Episode,Score,Epsilon,Total Reward
995,0,0.0100,-0.60
996,0,0.0100,-0.70
997,0,0.0100,-0.70
998,0,0.0100,-0.70
999,0,0.0100,-0.70
1000,0,0.0100,-0.70
1001,2,0.0100,2.33
1002,2,0.0100,2.15
1003,0,0.0100,-0.69
1004,0,0.0100,-0.70
1005,0,0.0100,-0.70
1006,0,0.0100,-0.70
1007,0,0.0100,-0.70
1008,0,0.0100,-0.70
1009,0,0.0100,-0.70
1010,0,0.0100,-0.67
1011,0,0.0100,-0.70
1012,0,0.0100,-0.70
1013,0,0.0100,-0.70
1014,0,0.0100,-0.70
1015,0,0.0100,-0.70
1016,0,0.0100,-0.70
1017,0,0.0100,-0.69
1018,0,0.0100,-0.70
1019,0,0.0100,-0.70
1020,0,0.0100,-0.33
1021,0,0.0100,-0.70
1022,0,0.0100,-0.70
1023,0,0.0100,-0.70
1024,0,0.0100,-0.70
1025,0,0.0100,-0.70
1026,0,0.0100,-0.33
1027,0,0.0100,-0.70
1028,0,0.0100,-0.70
1029,0,0.0100,-0.33
1030,0,0.0100,-0.31
1031,1,0.0100,0.54
1032,0,0.0100,-0.22
1033,0,0.0100,-0.22
1034,0,0.0100,-0.70
1035,0,0.0100,-0.81
1036,0,0.0100,-0.91
1037,0,0.0100,-0.70
1038,0,0.0100,-0.81
1039,0,0.0100,-0.91
1040,0,0.0100,-0.91
1041,0,0.0100,-0.83
1042,0,0.0100,-0.91
1043,0,0.0100,-0.91
1044,0,0.0100,-0.70
1045,0,0.0100,-0.70
1046,0,0.0100,-0.73
1047,0,0.0100,-0.70
1048,0,0.0100,-0.70
1049,0,0.0100,-0.70
1050,0,0.0100,-0.70
1051,0,0.0100,-0.70
1052,0,0.0100,-0.30
1053,0,0.0100,-0.29
1054,0,0.0100,-0.70
1055,0,0.0100,-0.21
1056,0,0.0100,-0.70
1057,0,0.0100,-0.70
1058,0,0.0100,-0.70
1059,0,0.0100,-0.69
1060,0,0.0100,-0.70
1061,0,0.0100,-0.70
1062,0,0.0100,-0.70
1063,0,0.0100,-0.63
1064,0,0.0100,-0.61
1065,0,0.0100,-0.70
1066,0,0.0100,-0.70
1067,0,0.0100,-0.70
1068,0,0.0100,-0.70
1069,0,0.0100,-0.70
1070,0,0.0100,-0.70
1071,0,0.0100,-0.70
1072,0,0.0100,-0.70
1073,0,0.0100,-0.70
1074,0,0.0100,-0.70
1075,0,0.0100,-0.70
1076,0,0.0100,-0.70
1077,0,0.0100,-0.70
1078,0,0.0100,-0.70
1079,0,0.0100,-0.70
1080,0,0.0100,-0.70
1081,0,0.0100,-0.70
1082,0,0.0100,-0.70
1083,0,0.0100,-0.21
1084,0,0.0100,-0.70
1085,0,0.0100,-0.70
1086,0,0.0100,-0.70
1087,2,0.0100,0.56
1088,0,0.0100,-0.81
1089,0,0.0100,-0.91
1090,0,0.0100,-0.81
1091,0,0.0100,-0.62
1092,2,0.0100,0.62
1093,0,0.0100,-0.63
1094,0,0.0100,-0.70
1095,0,0.0100,-0.70
1096,0,0.0100,-0.70
1097,0,0.0100,-0.70
1098,0,0.0100,-0.70
1099,0,0.0100,-0.70
1100,0,0.0100,-0.70
1101,0,0.0100,-0.70
1102,0,0.0100,-0.70
1103,0,0.0100,-0.70
1104,0,0.0100,-0.70
1105,0,0.0100,-0.70
1106,0,0.0100,-0.70
1107,0,0.0100,-0.70
1108,0,0.0100,-0.70
1109,0,0.0100,-0.70
1110,0,0.0100,-0.70
1111,0,0.0100,-0.70
1112,0,0.0100,-0.69
1113,0,0.0100,-0.70
1114,0,0.0100,-0.70
1115,0,0.0100,-0.70
1116,0,0.0100,-0.70
1117,0,0.0100,-0.70
1118,0,0.0100,-0.70
1119,0,0.0100,-0.70
1120,0,0.0100,-0.70
1121,0,0.0100,-0.70
1122,0,0.0100,-0.70
1123,0,0.0100,-0.70
1124,0,0.0100,-0.70
1125,0,0.0100,-0.70
1126,0,0.0100,-0.70
1127,0,0.0100,-0.70
1128,0,0.0100,-0.66
1129,0,0.0100,-0.70
1130,0,0.0100,-0.62
1131,0,0.0100,-0.70
1132,0,0.0100,-0.70
1133,0,0.0100,-0.62
1134,0,0.0100,-0.70
1135,0,0.0100,-0.63
1136,0,0.0100,-0.70
1137,0,0.0100,-0.70
1138,0,0.0100,-0.70
1139,0,0.0100,-0.70
1140,0,0.0100,-0.70
1141,0,0.0100,-0.70
1142,0,0.0100,-0.70
1143,0,0.0100,-0.64
1144,0,0.0100,-0.60
1145,0,0.0100,-0.61
1146,0,0.0100,-0.70
1147,0,0.0100,-0.70
1148,0,0.0100,-0.70
1149,0,0.0100,-0.70
1150,0,0.0100,-0.70
1151,0,0.0100,-0.70
1152,0,0.0100,-0.69
1153,0,0.0100,-0.70
1154,0,0.0100,-0.70
1155,0,0.0100,-0.70
1156,0,0.0100,-0.70
1157,0,0.0100,-0.70
1158,0,0.0100,-0.63
1159,0,0.0100,-0.70
1160,0,0.0100,-0.70
1161,0,0.0100,-0.70
1162,0,0.0100,-0.70
1163,0,0.0100,-0.70
1164,0,0.0100,-0.62
1165,0,0.0100,-0.70
1166,1,0.0100,0.56
1167,0,0.0100,-0.70
1168,0,0.0100,-0.70
1169,0,0.0100,-0.70
1170,0,0.0100,-0.70
1171,0,0.0100,-0.70
1172,0,0.0100,-0.70
1173,0,0.0100,-0.70
1174,0,0.0100,-0.70
1175,0,0.0100,-0.70
1176,0,0.0100,-0.70
1177,0,0.0100,-0.70
1178,0,0.0100,-0.70
1179,0,0.0100,-0.70
1180,0,0.0100,-0.70
1181,0,0.0100,-0.66
1182,0,0.0100,-0.70
1183,0,0.0100,-0.70
1184,0,0.0100,-0.70
1185,0,0.0100,-0.70
1186,0,0.0100,-0.70
1187,0,0.0100,-0.70
1188,1,0.0100,0.56
1189,0,0.0100,-0.70
1190,0,0.0100,-0.70
1191,0,0.0100,-0.70
1192,0,0.0100,-0.70
1193,0,0.0100,-0.70
1194,0,0.0100,-0.70
1195,1,0.0100,0.65
1196,0,0.0100,-0.70
1197,0,0.0100,-0.70
1198,0,0.0100,-0.70
1199,0,0.0100,-0.70
1200,0,0.0100,-0.70
1201,0,0.0100,-0.70
1202,0,0.0100,-0.70
1203,0,0.0100,-0.70
1204,0,0.0100,-0.70
1205,0,0.0100,-0.70
1206,0,0.0100,-0.70
1207,0,0.0100,-0.69
1208,0,0.0100,-0.70
1209,0,0.0100,-0.70
1210,0,0.0100,-0.70
1211,0,0.0100,-0.76
1212,1,0.0100,0.48
1213,0,0.0100,-0.70
1214,1,0.0100,0.56
1215,0,0.0100,-0.70
1216,2,0.0100,2.15
1217,1,0.0100,0.56
1218,0,0.0100,-0.70
1219,0,0.0100,-0.70
1220,0,0.0100,-0.70
1221,0,0.0100,-0.70
1222,0,0.0100,-0.70
1223,0,0.0100,-0.70
1224,1,0.0100,0.56
1225,0,0.0100,-0.70
1226,2,0.0100,2.15
1227,0,0.0100,-0.70
1228,1,0.0100,0.60
1229,0,0.0100,-0.68
1230,0,0.0100,-0.70
1231,0,0.0100,-0.70
1232,0,0.0100,-0.70
1233,0,0.0100,-0.70
1234,0,0.0100,-0.70
1235,0,0.0100,-0.70
1236,0,0.0100,-0.70
1237,0,0.0100,-0.70
1238,0,0.0100,-0.69
1239,0,0.0100,-0.70
1240,0,0.0100,-0.70
1241,0,0.0100,-0.70
1242,0,0.0100,-0.70
1243,0,0.0100,-0.70
1244,0,0.0100,-0.70
1245,0,0.0100,-0.70
1246,0,0.0100,-0.70
1247,0,0.0100,-0.70
1248,0,0.0100,-0.70
1249,0,0.0100,-0.64
1250,0,0.0100,-0.60
1251,0,0.0100,-0.70
1252,2,0.0100,0.56
1253,0,0.0100,-0.68
1254,0,0.0100,-0.70
1255,0,0.0100,-0.70
1256,1,0.0100,0.56
1257,0,0.0100,-0.70
1258,0,0.0100,-0.70
1259,0,0.0100,-0.69
1260,0,0.0100,-0.70
1261,0,0.0100,-0.70
1262,0,0.0100,-0.70
1263,0,0.0100,-0.70
1264,0,0.0100,-0.70
1265,0,0.0100,-0.70
1266,0,0.0100,-0.70
1267,0,0.0100,-0.70
1268,0,0.0100,-0.70
1269,0,0.0100,-0.70
1270,0,0.0100,-0.70
1271,0,0.0100,-0.70
1272,0,0.0100,-0.70
1273,0,0.0100,-0.70
1274,0,0.0100,-0.70
1275,2,0.0100,2.15
1276,0,0.0100,-0.70
1277,0,0.0100,-0.70
1278,2,0.0100,0.56
1279,0,0.0100,-0.70
1280,0,0.0100,-0.91
1281,0,0.0100,-0.91
1282,0,0.0100,-0.91
1283,0,0.0100,-0.70
1284,2,0.0100,0.56
1285,0,0.0100,-0.70
1286,0,0.0100,-0.91
1287,0,0.0100,-0.91
1288,0,0.0100,-0.71
1289,0,0.0100,-0.91
1290,0,0.0100,-0.91
1291,0,0.0100,-0.91
1292,0,0.0100,-0.91
1293,0,0.0100,-0.91
1294,0,0.0100,-0.91
1295,0,0.0100,-0.91
1296,0,0.0100,-0.91
1297,0,0.0100,-0.91
1298,0,0.0100,-0.91
1299,0,0.0100,-0.91
1300,0,0.0100,-0.91
1301,0,0.0100,-0.82
1302,0,0.0100,-0.91
1303,0,0.0100,-0.91
1304,0,0.0100,-0.91
1305,0,0.0100,-0.91
1306,0,0.0100,-0.91
1307,0,0.0100,-0.91
1308,0,0.0100,-0.91
1309,0,0.0100,-0.91
1310,0,0.0100,-0.91
1311,0,0.0100,-0.91
1312,0,0.0100,-0.91
1313,0,0.0100,-0.91
1314,0,0.0100,-0.91
1315,0,0.0100,-0.60
1316,0,0.0100,-0.63
1317,0,0.0100,-0.91
1318,0,0.0100,-0.91
1319,0,0.0100,-0.91
1320,0,0.0100,-0.91
1321,0,0.0100,-0.91
1322,0,0.0100,-0.91
1323,0,0.0100,-0.91
1324,0,0.0100,-0.81
1325,0,0.0100,-0.91
1326,0,0.0100,-0.91
1327,0,0.0100,-0.91
1328,0,0.0100,-0.91
1329,0,0.0100,-0.91
1330,0,0.0100,-0.91
1331,0,0.0100,-0.91
1332,0,0.0100,-0.91
1333,0,0.0100,-0.91
1334,0,0.0100,-0.91
1335,0,0.0100,-0.81
1336,0,0.0100,-0.91
1337,0,0.0100,-0.63
1338,0,0.0100,-0.60
1339,1,0.0100,0.56
1340,3,0.0100,3.41
1341,1,0.0100,0.56
1342,0,0.0100,-0.60
1343,0,0.0100,-0.65
1344,0,0.0100,-0.68
1345,0,0.0100,-0.62
1346,1,0.0100,0.56
1347,0,0.0100,-0.68
1348,0,0.0100,-0.70
1349,0,0.0100,-0.69
1350,0,0.0100,-0.70
1351,0,0.0100,-0.69
1352,0,0.0100,-0.65
1353,0,0.0100,-0.63
1354,0,0.0100,-0.68
1355,0,0.0100,-0.64
1356,0,0.0100,-0.62
1357,0,0.0100,-0.68
1358,0,0.0100,-0.70
1359,0,0.0100,-0.68
1360,0,0.0100,-0.70
1361,0,0.0100,-0.70
1362,0,0.0100,-0.69
1363,0,0.0100,-0.70
1364,0,0.0100,-0.70
1365,0,0.0100,-0.70
1366,0,0.0100,-0.70
1367,0,0.0100,-0.70
1368,0,0.0100,-0.70
1369,0,0.0100,-0.70
1370,0,0.0100,-0.70
1371,0,0.0100,-0.70
1372,0,0.0100,-0.70
1373,0,0.0100,-0.70
1374,0,0.0100,-0.70
1375,0,0.0100,-0.70
1376,0,0.0100,-0.70
1377,0,0.0100,-0.70
1378,0,0.0100,-0.70
1379,0,0.0100,-0.70
1380,0,0.0100,-0.70
1381,4,0.0100,2.15
1382,0,0.0100,-0.70
1383,0,0.0100,-0.70
1384,0,0.0100,-0.70
1385,0,0.0100,-0.70
1386,0,0.0100,-0.70
1387,0,0.0100,-0.70
1388,0,0.0100,-0.70
1389,0,0.0100,-0.70
1390,0,0.0100,-0.70
1391,0,0.0100,-0.70
1392,0,0.0100,-0.70
1393,0,0.0100,-0.70
1394,0,0.0100,-0.70
1395,0,0.0100,-0.70
1396,0,0.0100,-0.63
1397,0,0.0100,-0.70
1398,0,0.0100,-0.70
1399,0,0.0100,-0.63
1400,0,0.0100,-0.70
1401,0,0.0100,-0.70
1402,0,0.0100,-0.70
1403,0,0.0100,-0.70
1404,0,0.0100,-0.70
1405,0,0.0100,-0.70
1406,0,0.0100,-0.70
1407,0,0.0100,-0.70
1408,0,0.0100,-0.70
1409,0,0.0100,-0.70
1410,0,0.0100,-0.70
1411,0,0.0100,-0.70
1412,0,0.0100,-0.70
1413,0,0.0100,-0.70
1414,0,0.0100,-0.70
1415,0,0.0100,-0.70
1416,0,0.0100,-0.70
1417,0,0.0100,-0.70
1418,0,0.0100,-0.70
1419,0,0.0100,-0.70
1420,0,0.0100,-0.70
1421,0,0.0100,-0.70
1422,0,0.0100,-0.70
1423,0,0.0100,-0.70
1424,0,0.0100,-0.70
1425,0,0.0100,-0.70
1426,0,0.0100,-0.70
1427,0,0.0100,-0.70
1428,0,0.0100,-0.70
1429,0,0.0100,-0.70
1430,0,0.0100,-0.70
1431,0,0.0100,-0.70
1432,0,0.0100,-0.70
1433,0,0.0100,-0.70
1434,0,0.0100,-0.70
1435,0,0.0100,-0.69
1436,0,0.0100,-0.70
1437,0,0.0100,-0.70
1438,0,0.0100,-0.70
1439,0,0.0100,-0.70
1440,0,0.0100,-0.70
1441,0,0.0100,-0.70
1442,0,0.0100,-0.70
1443,0,0.0100,-0.70
1444,0,0.0100,-0.70
1445,0,0.0100,-0.70
1446,0,0.0100,-0.70
1447,0,0.0100,-0.70
1448,0,0.0100,-0.70
1449,0,0.0100,-0.70
1450,0,0.0100,-0.70
1451,0,0.0100,-0.70
1452,0,0.0100,-0.70
1453,0,0.0100,-0.70
1454,0,0.0100,-0.70
1455,0,0.0100,-0.70
1456,0,0.0100,-0.70
1457,0,0.0100,-0.70
1458,0,0.0100,-0.70
1459,0,0.0100,-0.70
1460,0,0.0100,-0.70
1461,0,0.0100,-0.70
1462,0,0.0100,-0.70
1463,0,0.0100,-0.70
1464,0,0.0100,-0.70
1465,0,0.0100,-0.69
1466,0,0.0100,-0.70
1467,0,0.0100,-0.68
1468,0,0.0100,-0.70
1469,0,0.0100,-0.68
1470,0,0.0100,-0.70
1471,0,0.0100,-0.69
1472,0,0.0100,-0.67
1473,0,0.0100,-0.67
1474,0,0.0100,-0.69
1475,0,0.0100,-0.68
1476,0,0.0100,-0.70
1477,0,0.0100,-0.68
1478,0,0.0100,-0.67
1479,0,0.0100,-0.70
1480,0,0.0100,-0.70
1481,0,0.0100,-0.66
1482,2,0.0100,0.57
1483,0,0.0100,-0.68
1484,0,0.0100,-0.63
1485,2,0.0100,0.58
1486,0,0.0100,-0.67
1487,0,0.0100,-0.70
1488,0,0.0100,-0.66
1489,0,0.0100,-0.66
1490,0,0.0100,-0.70
1491,0,0.0100,-0.70
1492,0,0.0100,-0.70
1493,0,0.0100,-0.68
1494,0,0.0100,-0.70
1495,0,0.0100,-0.69
1496,0,0.0100,-0.69
1497,0,0.0100,-0.70
1498,0,0.0100,-0.68
1499,0,0.0100,-0.67
1500,0,0.0100,-0.70
1501,0,0.0100,-0.69
1502,0,0.0100,-0.68
1503,0,0.0100,-0.64
1504,0,0.0100,-0.70
1505,0,0.0100,-0.63
1506,0,0.0100,-0.69
1507,0,0.0100,-0.70
1508,0,0.0100,-0.70
1509,0,0.0100,-0.70
1510,0,0.0100,-0.70
1511,0,0.0100,-0.70
1512,0,0.0100,-0.70
1513,0,0.0100,-0.70
1514,0,0.0100,-0.70
1515,0,0.0100,-0.70
1516,0,0.0100,-0.69
1517,0,0.0100,-0.70
1518,0,0.0100,-0.70
1519,0,0.0100,-0.70
1520,0,0.0100,-0.70
1521,0,0.0100,-0.70
1522,0,0.0100,-0.70
1523,0,0.0100,-0.70
1524,0,0.0100,-0.70
1525,0,0.0100,-0.70
1526,0,0.0100,-0.70
1527,0,0.0100,-0.69
1528,0,0.0100,-0.69
1529,0,0.0100,-0.69
1530,0,0.0100,-0.69
1531,0,0.0100,-0.68
1532,0,0.0100,-0.70
1533,0,0.0100,-0.69
1534,0,0.0100,-0.69
1535,0,0.0100,-0.68
1536,0,0.0100,-0.67
1537,0,0.0100,-0.67
1538,0,0.0100,-0.63
1539,0,0.0100,-0.67
1540,0,0.0100,-0.69
1541,0,0.0100,-0.65
1542,2,0.0100,0.59
1543,0,0.0100,-0.65
1544,0,0.0100,-0.65
1545,0,0.0100,-0.63
1546,0,0.0100,-0.70
1547,0,0.0100,-0.66
1548,0,0.0100,-0.70
1549,0,0.0100,-0.65
1550,0,0.0100,-0.65
1551,0,0.0100,-0.70
1552,0,0.0100,-0.70
1553,0,0.0100,-0.66
1554,0,0.0100,-0.65
1555,0,0.0100,-0.63
1556,0,0.0100,-0.61
1557,0,0.0100,-0.70
1558,0,0.0100,-0.65
1559,0,0.0100,-0.70
1560,0,0.0100,-0.70
1561,0,0.0100,-0.70
1562,0,0.0100,-0.70
1563,0,0.0100,-0.70
1564,0,0.0100,-0.70
1565,0,0.0100,-0.69
1566,0,0.0100,-0.62
1567,0,0.0100,-0.70
1568,0,0.0100,-0.70
1569,0,0.0100,-0.70
1570,0,0.0100,-0.70
1571,0,0.0100,-0.70
1572,0,0.0100,-0.70
1573,0,0.0100,-0.68
1574,0,0.0100,-0.70
1575,0,0.0100,-0.70
1576,1,0.0100,0.56
1577,0,0.0100,-0.62
1578,0,0.0100,-0.61
1579,0,0.0100,-0.69
1580,0,0.0100,-0.70
1581,0,0.0100,-0.70
1582,0,0.0100,-0.70
1583,0,0.0100,-0.68
1584,0,0.0100,-0.70
1585,0,0.0100,-0.70
1586,0,0.0100,-0.70
1587,0,0.0100,-0.70
1588,0,0.0100,-0.70
1589,0,0.0100,-0.67
1590,0,0.0100,-0.70
1591,0,0.0100,-0.70
1592,0,0.0100,-0.70
1593,0,0.0100,-0.70
1594,0,0.0100,-0.70
1595,0,0.0100,-0.70
1596,0,0.0100,-0.70
1597,0,0.0100,-0.70
1598,0,0.0100,-0.70
1599,0,0.0100,-0.70
1600,0,0.0100,-0.70
1601,0,0.0100,-0.69
1602,0,0.0100,-0.70
1603,0,0.0100,-0.64
1604,0,0.0100,-0.68
1605,0,0.0100,-0.69
1606,0,0.0100,-0.65
1607,0,0.0100,-0.70
1608,0,0.0100,-0.70
1609,0,0.0100,-0.70
1610,0,0.0100,-0.70
1611,0,0.0100,-0.70
1612,0,0.0100,-0.70
1613,0,0.0100,-0.70
1614,0,0.0100,-0.70
1615,0,0.0100,-0.70
1616,0,0.0100,-0.70
1617,0,0.0100,-0.70
1618,0,0.0100,-0.70
1619,0,0.0100,-0.70
1620,0,0.0100,-0.70
1621,0,0.0100,-0.70
1622,0,0.0100,-0.70
1623,0,0.0100,-0.70
1624,0,0.0100,-0.70
1625,0,0.0100,-0.70
1626,0,0.0100,-0.70
1627,0,0.0100,-0.70
1628,0,0.0100,-0.70
1629,0,0.0100,-0.69
1630,0,0.0100,-0.67
1631,0,0.0100,-0.65
1632,0,0.0100,-0.71
1633,0,0.0100,-0.65
1634,0,0.0100,-0.64
1635,0,0.0100,-0.66
1636,0,0.0100,-0.67
1637,0,0.0100,-0.67
1638,0,0.0100,-0.69
1639,0,0.0100,-0.70
1640,0,0.0100,-0.70
1641,0,0.0100,-0.70
1642,0,0.0100,-0.70
1643,0,0.0100,-0.70
1644,0,0.0100,-0.70
1645,0,0.0100,-0.70
1646,0,0.0100,-0.70
1647,0,0.0100,-0.70
1648,0,0.0100,-0.70
1649,0,0.0100,-0.70
1650,0,0.0100,-0.70
1651,0,0.0100,-0.70
1652,0,0.0100,-0.70
1653,0,0.0100,-0.70
1654,0,0.0100,-0.70
1655,0,0.0100,-0.70
1656,0,0.0100,-0.70
1657,0,0.0100,-0.70
1658,0,0.0100,-0.70
1659,0,0.0100,-0.70
1660,0,0.0100,-0.70
1661,0,0.0100,-0.70
1662,0,0.0100,-0.70
1663,0,0.0100,-0.70
1664,0,0.0100,-0.70
1665,0,0.0100,-0.70
1666,0,0.0100,-0.70
1667,0,0.0100,-0.64
1668,0,0.0100,-0.70
1669,0,0.0100,-0.63
1670,0,0.0100,-0.70
1671,0,0.0100,-0.70
1672,0,0.0100,-0.70
1673,0,0.0100,-0.62
1674,0,0.0100,-0.70
1675,0,0.0100,-0.70
1676,0,0.0100,-0.62
1677,0,0.0100,-0.63
1678,0,0.0100,-0.63
1679,0,0.0100,-0.70
1680,0,0.0100,-0.63
1681,0,0.0100,-0.70
1682,0,0.0100,-0.63
1683,0,0.0100,-0.70
1684,0,0.0100,-0.70
1685,0,0.0100,-0.70
1686,0,0.0100,-0.63
1687,0,0.0100,-0.70
1688,0,0.0100,-0.70
1689,0,0.0100,-0.63
1690,0,0.0100,-0.70
1691,0,0.0100,-0.70
1692,0,0.0100,-0.70
1693,0,0.0100,-0.70
1694,0,0.0100,-0.70
1695,0,0.0100,-0.70
1696,0,0.0100,-0.70
1697,0,0.0100,-0.68
1698,0,0.0100,-0.64
1699,0,0.0100,-0.63
1700,0,0.0100,-0.70
1701,0,0.0100,-0.65
1702,0,0.0100,-0.70
1703,0,0.0100,-0.70
1704,0,0.0100,-0.70
1705,0,0.0100,-0.70
1706,0,0.0100,-0.65
1707,0,0.0100,-0.70
1708,0,0.0100,-0.70
1709,0,0.0100,-0.70
1710,0,0.0100,-0.70
1711,0,0.0100,-0.64
1712,0,0.0100,-0.70
1713,0,0.0100,-0.70
1714,0,0.0100,-0.63
1715,0,0.0100,-0.70
1716,0,0.0100,-0.70
1717,0,0.0100,-0.69
1718,0,0.0100,-0.70
1719,0,0.0100,-0.69
1720,0,0.0100,-0.70
1721,0,0.0100,-0.62
1722,0,0.0100,-0.62
1723,0,0.0100,-0.70
1724,0,0.0100,-0.64
1725,0,0.0100,-0.61
1726,0,0.0100,-0.67
1727,0,0.0100,-0.70
1728,0,0.0100,-0.68
1729,0,0.0100,-0.70
1730,0,0.0100,-0.70
1731,0,0.0100,-0.67
1732,0,0.0100,-0.67
1733,0,0.0100,-0.70
1734,0,0.0100,-0.70
1735,0,0.0100,-0.70
1736,0,0.0100,-0.70
1737,0,0.0100,-0.67
1738,0,0.0100,-0.68
1739,0,0.0100,-0.70
1740,0,0.0100,-0.68
1741,0,0.0100,-0.70
1742,0,0.0100,-0.61
1743,0,0.0100,-0.69
1744,0,0.0100,-0.70
1745,0,0.0100,-0.70
1746,0,0.0100,-0.63
1747,0,0.0100,-0.68
1748,0,0.0100,-0.70
1749,0,0.0100,-0.70
1750,0,0.0100,-0.63
1751,0,0.0100,-0.61
1752,0,0.0100,-0.69
1753,0,0.0100,-0.70
1754,0,0.0100,-0.60
1755,0,0.0100,-0.61
1756,0,0.0100,-0.70
1757,0,0.0100,-0.61
1758,0,0.0100,-0.63
1759,0,0.0100,-0.66
1760,0,0.0100,-0.65
1761,0,0.0100,-0.65
1762,0,0.0100,-0.64
1763,0,0.0100,-0.62
1764,0,0.0100,-0.63
1765,0,0.0100,-0.62
1766,0,0.0100,-0.62
1767,0,0.0100,-0.63
1768,0,0.0100,-0.64
1769,0,0.0100,-0.70
1770,0,0.0100,-0.65
1771,0,0.0100,-0.65
1772,0,0.0100,-0.61
1773,0,0.0100,-0.60
1774,0,0.0100,-0.60
1775,0,0.0100,-0.68
1776,0,0.0100,-0.68
1777,0,0.0100,-0.68
1778,0,0.0100,-0.70
1779,0,0.0100,-0.70
1780,0,0.0100,-0.70
1781,0,0.0100,-0.70
1782,0,0.0100,-0.61
1783,0,0.0100,-0.70
1784,1,0.0100,0.56
1785,0,0.0100,-0.70
1786,1,0.0100,0.65
1787,1,0.0100,0.56
1788,0,0.0100,-0.68
1789,0,0.0100,-0.69
1790,0,0.0100,-0.61
1791,0,0.0100,-0.70
1792,0,0.0100,-0.69
1793,0,0.0100,-0.70
1794,0,0.0100,-0.70
1795,0,0.0100,-0.70
1796,0,0.0100,-0.70
1797,0,0.0100,-0.70
1798,0,0.0100,-0.70
1799,0,0.0100,-0.70
1800,0,0.0100,-0.70
1801,0,0.0100,-0.70
1802,0,0.0100,-0.70
1803,0,0.0100,-0.70
1804,0,0.0100,-0.70
1805,0,0.0100,-0.70
1806,0,0.0100,-0.70
1807,0,0.0100,-0.30
1808,0,0.0100,-0.70
1809,0,0.0100,-0.70
1810,0,0.0100,-0.70
1811,0,0.0100,-0.70
1812,0,0.0100,-0.70
1813,0,0.0100,-0.70
1814,0,0.0100,-0.70
1815,0,0.0100,-0.70
1816,0,0.0100,-0.70
1817,0,0.0100,-0.70
1818,0,0.0100,-0.70
1819,0,0.0100,-0.70
1820,0,0.0100,-0.70
1821,0,0.0100,-0.26
1822,0,0.0100,-0.70
1823,0,0.0100,-0.70
1824,0,0.0100,-0.70
1825,0,0.0100,-0.32
1826,0,0.0100,-0.70
1827,0,0.0100,-0.70
1828,0,0.0100,-0.70
1829,0,0.0100,-0.70
1830,0,0.0100,-0.70
1831,0,0.0100,-0.70
1832,0,0.0100,-0.70
1833,0,0.0100,-0.70
1834,0,0.0100,-0.70
1835,0,0.0100,-0.70
1836,0,0.0100,-0.70
1837,0,0.0100,-0.70
1838,0,0.0100,-0.70
1839,0,0.0100,-0.70
1840,0,0.0100,-0.70
1841,0,0.0100,-0.70
1842,0,0.0100,-0.70
1843,0,0.0100,-0.70
1844,0,0.0100,-0.70
1845,0,0.0100,-0.70
1846,0,0.0100,-0.70
1847,0,0.0100,-0.70
1848,0,0.0100,-0.70
1849,0,0.0100,-0.70
1850,0,0.0100,-0.70
1851,0,0.0100,-0.70
1852,0,0.0100,-0.70
1853,0,0.0100,-0.70
1854,0,0.0100,-0.70
1855,0,0.0100,-0.70
1856,0,0.0100,-0.70
1857,0,0.0100,-0.70
1858,0,0.0100,-0.70
1859,0,0.0100,-0.70
1860,0,0.0100,-0.70
1861,0,0.0100,-0.70
1862,0,0.0100,-0.70
1863,0,0.0100,-0.70
1864,0,0.0100,-0.70
1865,0,0.0100,-0.70
1866,0,0.0100,-0.70
1867,0,0.0100,-0.70
1868,0,0.0100,-0.70
1869,0,0.0100,-0.70
1870,0,0.0100,-0.70
1871,0,0.0100,-0.70
1872,0,0.0100,-0.70
1873,0,0.0100,-0.70
1874,0,0.0100,-0.68
1875,0,0.0100,-0.63
1876,0,0.0100,-0.68
1877,0,0.0100,-0.62
1878,0,0.0100,-0.70
1879,0,0.0100,-0.63
1880,0,0.0100,-0.70
1881,0,0.0100,-0.70
1882,0,0.0100,-0.70
1883,0,0.0100,-0.70
1884,0,0.0100,-0.62
1885,0,0.0100,-0.70
1886,0,0.0100,-0.70
1887,0,0.0100,-0.62
1888,0,0.0100,-0.70
1889,0,0.0100,-0.70
1890,0,0.0100,-0.70
1891,0,0.0100,-0.70
1892,0,0.0100,-0.70
1893,0,0.0100,-0.70
1894,1,0.0100,0.56
1895,0,0.0100,-0.63
1896,0,0.0100,-0.60
1897,1,0.0100,0.65
1898,0,0.0100,-0.70
1899,1,0.0100,0.56
1900,0,0.0100,-0.70
1901,0,0.0100,-0.70
1902,0,0.0100,-0.62
1903,0,0.0100,-0.66
1904,0,0.0100,-0.70
1905,0,0.0100,-0.62
1906,0,0.0100,-0.69
1907,0,0.0100,-0.70
1908,0,0.0100,-0.62
1909,0,0.0100,-0.70
1910,0,0.0100,-0.68
1911,0,0.0100,-0.70
1912,0,0.0100,-0.70
1913,0,0.0100,-0.70
1914,0,0.0100,-0.69
1915,0,0.0100,-0.69
1916,0,0.0100,-0.70
1917,0,0.0100,-0.70
1918,0,0.0100,-0.70
1919,0,0.0100,-0.70
1920,0,0.0100,-0.70
1921,0,0.0100,-0.70
1922,0,0.0100,-0.70
1923,0,0.0100,-0.70
1924,0,0.0100,-0.70
1925,0,0.0100,-0.65
1926,0,0.0100,-0.70
1927,0,0.0100,-0.65
1928,0,0.0100,-0.64
